ID,Sale Date,ISBN,Discount,ItemID,OrderID
12703,5/10/2193,989-28-3705-987-7,,107148-30-8752,107148-11169
12704,5/10/2193,989-28-3705-966-2,,107148-20-6861,107148-11170
12705,5/10/2193,989-28-3705-987-7,,107148-2-1661,107148-11171
12706,5/10/2193,989-28-3705-583-1,,107148-90-4950,107148-11172
12707,5/10/2193,989-28-3705-007-2,,107148-99-2312,107148-11173
12708,5/10/2193,989-28-3705-649-4,,107148-89-266,107148-11174
12709,5/10/2193,989-28-3705-007-2,,107148-31-2091,107148-11175
12710,5/10/2193,989-28-3705-987-7,,107148-61-9513,107148-11176
12711,5/10/2193,989-28-3705-007-2,,107148-75-5781,107148-11177
12712,5/10/2193,989-28-3705-649-4,,107148-21-6307,107148-11178
12713,5/10/2193,989-28-3705-966-2,,107148-26-5728,107148-11179
12714,5/10/2193,989-28-3705-987-7,,107148-87-2409,107148-11180
12715,5/10/2193,989-28-3705-007-2,,107148-15-6560,107148-11181
12716,5/10/2193,989-28-79-32105-5,,107148-63-8656,107148-11182
12717,5/10/2193,989-28-79-18127-7,,107148-52-1902,107148-11183
12718,5/10/2193,989-28-79-30536-9,,107148-31-107,107148-11184
12719,5/10/2193,989-28-79-22871-2,,107148-78-2699,107148-11185
12720,5/10/2193,989-28-79-45675-7,,107148-51-3826,107148-11186
12721,5/10/2193,989-28-79-45675-7,,107148-17-5854,107148-11187
12722,5/10/2193,989-28-79-11297-4,,107148-40-367,107148-11188
12723,5/10/2193,989-28-79-86624-2,,107148-86-6890,107148-11189
12724,5/10/2193,989-28-79-21991-8,,107148-14-804,107148-11190
12725,5/10/2193,989-28-79-04510-4,,107148-75-7212,107148-11191
12726,5/10/2193,989-28-79-22871-2,,107148-1-421,107148-11192
12727,5/10/2193,989-28-79-30536-9,,107148-75-2672,107148-11193
12728,5/10/2193,989-28-79-05670-4,,107148-62-1280,107148-11194
12729,5/10/2193,989-28-79-69807-2,,107148-29-4545,107148-11195
12730,5/10/2193,989-28-79-05670-4,,107148-47-5920,107148-11196
12731,5/10/2193,989-28-79-13871-4,,107148-76-1322,107148-11197
12732,5/10/2193,989-28-79-13871-4,,107148-92-8338,107148-11198
12733,5/10/2193,989-28-79-69807-2,,107148-7-176,107148-11199
12734,5/10/2193,989-28-79-82749-6,,107148-34-9925,107148-11200
12735,5/10/2193,989-28-79-82125-8,,107148-45-9663,107148-11201
12736,5/10/2193,989-28-79-69807-2,,107148-14-1217,107148-11202
12737,5/10/2193,989-28-79-69807-2,,107148-14-1216,107148-11203
12738,5/10/2193,989-28-79-05670-4,,107148-79-4475,107148-11204
12739,5/10/2193,989-28-79-82125-8,,107148-45-9662,107148-11205
12740,5/10/2193,989-28-79-13871-4,,107148-76-1321,107148-11206
12741,5/10/2193,989-28-79-69807-2,,107148-7-175,107148-11207
12742,5/10/2193,989-28-79-69807-2,,107148-34-4496,107148-11208
12743,5/10/2193,989-28-79-13871-4,,107148-92-8337,107148-11209
12744,5/10/2193,989-28-79-69807-2,,107148-34-4495,107148-11210
12745,5/10/2193,989-28-654-2620-7,0.15,107148-1-1136,107148-11211
12746,5/10/2193,989-28-654-2620-7,0.15,107148-1-2181,107148-11212
12747,5/10/2193,989-28-229-6632-6,,107148-83-1157,107148-11214
12748,5/10/2193,989-28-229-5891-8,,107148-31-7781,107148-11215
12749,5/10/2193,989-28-229-6632-6,,107148-7-6512,107148-11216
12750,5/10/2193,989-28-229-1404-4,,107148-38-3218,107148-11217
12751,5/10/2193,989-28-229-0197-6,0.1,107148-4-7494,107148-11218
12752,5/10/2193,989-28-229-9769-6,,107148-92-8162,107148-11219
12753,5/10/2193,989-28-229-5891-8,,107148-9-9605,107148-11220
12754,5/10/2193,989-28-229-5891-8,,107148-78-3873,107148-11221
12755,5/10/2193,989-28-229-7592-2,,107148-40-4990,107148-11222
12756,5/10/2193,989-28-229-1404-4,,107148-94-8894,107148-11223
12757,5/10/2193,989-28-229-0197-6,0.1,107148-49-8466,107148-11224
12758,5/10/2193,989-28-79-71565-6,,107148-49-6946,107148-11225
12759,5/10/2193,989-28-79-26824-4,,107148-14-2373,107148-11226
12760,5/10/2193,989-28-79-55752-2,,107148-9-8785,107148-11227
12761,5/10/2193,989-28-79-71565-6,,107148-36-6488,107148-11228
12762,5/10/2193,989-28-79-13801-1,,107148-57-6822,107148-11229
12763,5/10/2193,989-28-79-13801-1,,107148-82-7882,107148-11230
12764,5/10/2193,989-28-79-13801-1,,107148-92-2365,107148-11231
12765,5/10/2193,989-28-79-71565-6,,107148-61-4513,107148-11232
12766,5/10/2193,989-28-79-74374-1,,107148-85-2614,107148-11233
12767,5/10/2193,989-28-79-74374-1,,107148-15-5610,107148-11234
12768,5/10/2193,989-28-79-74374-1,,107148-56-9851,107148-11235
12769,5/10/2193,989-28-79-74374-1,,107148-88-658,107148-11236
12770,5/10/2193,989-28-79-74374-1,,107148-12-1105,107148-11237
12771,5/10/2193,989-28-79-13801-1,,107148-62-1409,107148-11238
12772,5/10/2193,989-28-79-13801-1,,107148-28-1220,107148-11239
12773,5/10/2193,989-28-79-91028-0,,107148-63-9730,107148-11240
12774,5/10/2193,989-28-79-40897-8,,107148-99-9298,107148-11241
12775,5/10/2193,989-28-79-74374-1,,107148-11-6917,107148-11242
12776,5/10/2193,989-28-79-13801-1,,107148-18-6447,107148-11243
12777,5/10/2193,989-28-79-13801-1,,107148-90-2458,107148-11244
12778,5/10/2193,989-28-79-23023-4,,107148-15-4120,107148-11245
12779,5/10/2193,989-28-79-74374-1,,107148-87-4127,107148-11246
12780,5/10/2193,989-28-79-23023-4,,107148-87-5041,107148-11247
12781,5/10/2193,989-28-79-23023-4,,107148-94-4776,107148-11248
12782,5/10/2193,989-28-79-55824-6,,107148-4-8698,107148-11249
12783,5/10/2193,989-28-79-26824-4,,107148-55-2695,107148-11250
12784,5/10/2193,989-28-79-74374-1,,107148-91-1195,107148-11251
12785,5/10/2193,989-28-79-74374-1,,107148-13-8978,107148-11252
12786,5/10/2193,989-28-79-13801-1,,107148-67-5957,107148-11253
12787,5/10/2193,989-28-79-13801-1,,107148-52-9455,107148-11254
12788,5/10/2193,989-28-79-74374-1,,107148-92-1618,107148-11255
12789,5/10/2193,989-28-79-40897-8,,107148-61-7901,107148-11256
12790,5/10/2193,989-28-79-23023-4,,107148-21-4599,107148-11257
12791,5/10/2193,989-28-79-74374-1,,107148-19-1260,107148-11258
12792,5/10/2193,989-28-79-71565-6,,107148-34-6132,107148-11259
12793,5/10/2193,989-28-79-13801-1,,107148-4-8883,107148-11260
12794,5/10/2193,989-28-79-13801-1,,107148-29-4949,107148-11262
12795,5/10/2193,989-28-79-74374-1,,107148-75-5395,107148-11263
12796,5/10/2193,989-28-79-74374-1,,107148-24-6725,107148-11264
12797,5/10/2193,989-28-79-74374-1,,107148-46-4207,107148-11265
12798,5/10/2193,989-28-79-74374-1,,107148-53-7943,107148-11266
12799,5/10/2193,989-28-79-23023-4,,107148-40-5347,107148-11267
12800,5/10/2193,989-28-79-13801-1,,107148-29-1329,107148-11268
12801,5/10/2193,989-28-79-23023-4,,107148-71-1957,107148-11269
12802,5/10/2193,989-28-79-68089-3,0.05,107148-29-5008,107148-11270
12803,5/10/2193,989-28-79-13801-1,,107148-43-8592,107148-11271
12804,5/10/2193,989-28-79-13801-1,,107148-70-7880,107148-11272
12805,5/10/2193,989-28-79-13801-1,,107148-56-9875,107148-11273
12806,5/10/2193,989-28-3705-222-9,,107148-55-1230,107148-11274
12807,5/10/2193,989-28-3705-222-9,,107148-85-3720,107148-11275
12808,5/10/2193,989-28-3705-222-9,,107148-75-8977,107148-11276
12809,5/10/2193,989-28-3705-492-6,,107148-49-1086,107148-11277
12810,5/10/2193,989-28-3705-492-6,,107148-28-4723,107148-11278
12811,5/10/2193,989-28-3705-607-4,,107148-29-9859,107148-11279
12812,5/10/2193,989-28-3705-222-9,,107148-14-7539,107148-11280
12813,5/10/2193,989-28-79-69807-2,,107148-29-4544,107148-11281
12814,5/10/2193,989-28-3705-138-3,,107148-47-1466,107148-11281
12815,5/10/2193,989-28-79-82749-6,,107148-34-9924,107148-11282
12816,5/10/2193,989-28-229-7592-2,,107148-39-2457,107148-11282
12817,5/10/2193,989-28-229-7592-2,,107148-14-1876,107148-11283
12818,5/10/2193,989-28-229-6632-6,,107148-18-6032,107148-11283
12819,5/10/2193,989-28-229-3157-7,,107148-41-6694,107148-11284
12820,5/10/2193,989-28-79-13801-1,,107148-9-8741,107148-11284
12821,5/10/2193,989-28-79-23023-4,,107148-13-1972,107148-11285
12822,5/10/2193,989-28-79-74374-1,,107148-24-1132,107148-11285
12823,5/10/2193,989-28-79-26824-4,,107148-41-7367,107148-11286
12824,5/10/2193,989-28-79-23023-4,,107148-45-4143,107148-11286
12825,5/10/2193,989-28-79-74374-1,,107148-57-8346,107148-11287
12826,5/10/2193,989-28-79-23023-4,,107148-65-2390,107148-11287
12827,5/10/2193,989-28-79-13801-1,,107148-88-1241,107148-11287
12828,5/10/2193,989-28-3705-492-6,,107148-57-9746,107148-11288
12829,5/10/2193,989-28-229-3157-7,,107148-6-1021,107148-11288
12830,5/10/2193,989-28-79-13801-1,,107148-76-1019,107148-11288
12831,5/10/2193,989-28-3705-492-6,,107148-17-370,107148-11289
12832,5/10/2193,989-28-79-40897-8,,107148-19-6851,107148-11289
12833,5/10/2193,989-28-229-7592-2,,107148-40-938,107148-11289
12834,5/11/2193,989-28-3705-007-2,,107149-85-5903,107149-11290
12835,5/11/2193,989-28-3705-007-2,,107149-26-4466,107149-11291
12836,5/11/2193,989-28-3705-775-0,,107149-39-5290,107149-11292
12837,5/11/2193,989-28-3705-987-7,,107149-86-1383,107149-11293
12838,5/11/2193,989-28-3705-007-2,,107149-37-3814,107149-11294
12839,5/11/2193,989-28-3705-966-2,,107149-79-9490,107149-11295
12840,5/11/2193,989-28-3705-007-2,,107149-88-8981,107149-11296
12841,5/11/2193,989-28-3705-775-0,,107149-49-3551,107149-11297
12842,5/11/2193,989-28-3705-987-7,,107149-36-2421,107149-11298
12843,5/11/2193,989-28-3705-987-7,,107149-96-9022,107149-11299
12844,5/11/2193,989-28-3705-007-2,,107149-35-2925,107149-11300
12845,5/11/2193,989-28-3705-152-9,,107149-85-8371,107149-11301
12846,5/11/2193,989-28-3705-007-2,,107149-15-6554,107149-11302
12847,5/11/2193,989-28-3705-007-2,,107149-99-162,107149-11303
12848,5/11/2193,989-28-3705-966-2,,107149-6-3361,107149-11304
12849,5/11/2193,989-28-3705-987-7,,107149-28-1035,107149-11305
12850,5/11/2193,989-28-3705-007-2,,107149-98-4657,107149-11306
12851,5/11/2193,989-28-3705-007-2,,107149-36-8746,107149-11307
12852,5/11/2193,989-28-3705-007-2,,107149-1-743,107149-11308
12853,5/11/2193,989-28-3705-649-4,,107149-3-2678,107149-11309
12854,5/11/2193,989-28-3705-007-2,,107149-75-7684,107149-11310
12855,5/11/2193,989-28-79-22871-2,,107149-50-1874,107149-11311
12856,5/11/2193,989-28-79-32105-5,,107149-33-8854,107149-11312
12857,5/11/2193,989-28-79-11297-4,,107149-57-8418,107149-11313
12858,5/11/2193,989-28-79-86624-2,,107149-68-5708,107149-11314
12859,5/11/2193,989-28-79-82197-5,,107149-87-9415,107149-11315
12860,5/11/2193,989-28-79-82197-5,,107149-93-1355,107149-11316
12861,5/11/2193,989-28-79-22871-2,,107149-16-8285,107149-11317
12862,5/11/2193,989-28-79-01991-4,,107149-18-3856,107149-11318
12863,5/11/2193,989-28-79-21991-8,,107149-47-7853,107149-11319
12864,5/11/2193,989-28-79-32105-5,,107149-75-4289,107149-11320
12865,5/11/2193,989-28-79-11297-4,,107149-50-647,107149-11321
12866,5/11/2193,989-28-79-21991-8,,107149-82-9490,107149-11322
12867,5/11/2193,989-28-79-69807-2,,107149-18-6889,107149-11323
12868,5/11/2193,989-28-79-13871-4,,107149-61-4529,107149-11324
12869,5/11/2193,989-28-79-69807-2,,107149-14-5311,107149-11325
12870,5/11/2193,989-28-79-69807-2,,107149-59-6030,107149-11326
12871,5/11/2193,989-28-79-05670-4,,107149-9-6705,107149-11327
12872,5/11/2193,989-28-79-69807-2,,107149-59-6029,107149-11328
12873,5/11/2193,989-28-79-13871-4,,107149-61-4528,107149-11329
12874,5/11/2193,989-28-79-13871-4,,107149-32-7461,107149-11330
12875,5/11/2193,989-28-79-69807-2,,107149-93-7709,107149-11331
12876,5/11/2193,989-28-79-69807-2,,107149-14-5310,107149-11332
12877,5/11/2193,989-28-79-13871-4,,107149-32-7460,107149-11333
12878,5/11/2193,989-28-79-82749-6,,107149-84-9930,107149-11334
12879,5/11/2193,989-28-79-69807-2,,107149-1-8953,107149-11335
12880,5/11/2193,989-28-79-05670-4,,107149-3-6158,107149-11336
12881,5/11/2193,989-28-79-82125-8,,107149-40-775,107149-11337
12882,5/11/2193,989-28-79-05670-4,,107149-13-7883,107149-11338
12883,5/11/2193,989-28-79-05670-4,,107149-48-8530,107149-11339
12884,5/11/2193,989-28-79-69807-2,,107149-91-7265,107149-11340
12885,5/11/2193,989-28-79-05670-4,,107149-44-476,107149-11341
12886,5/11/2193,989-28-79-05670-4,,107149-87-1568,107149-11342
12887,5/11/2193,989-28-79-69807-2,,107149-58-3866,107149-11343
12888,5/11/2193,989-28-79-13871-4,,107149-34-3663,107149-11344
12889,5/11/2193,989-28-79-69807-2,,107149-91-7264,107149-11345
12890,5/11/2193,989-28-654-5771-3,,107149-38-342,107149-11346
12891,5/11/2193,989-28-654-8573-0,,107149-46-5208,107149-11347
12892,5/11/2193,989-28-654-5771-3,,107149-38-341,107149-11348
12893,5/11/2193,989-28-654-5771-3,,107149-38-340,107149-11349
12894,5/11/2193,989-28-229-1404-4,,107149-20-7731,107149-11350
12895,5/11/2193,989-28-229-6632-6,,107149-18-4860,107149-11351
12896,5/11/2193,989-28-229-1404-4,,107149-12-3097,107149-11352
12897,5/11/2193,989-28-229-0197-6,0.1,107149-65-9926,107149-11353
12898,5/11/2193,989-28-229-3157-7,,107149-27-8901,107149-11354
12899,5/11/2193,989-28-229-7592-2,,107149-40-6396,107149-11355
12900,5/11/2193,989-28-229-6632-6,0.13,107149-42-417,107149-11356
12901,5/11/2193,989-28-229-3157-7,,107149-92-6347,107149-11357
12902,5/11/2193,989-28-229-3157-7,,107149-54-6969,107149-11358
12903,5/11/2193,989-28-229-7592-2,,107149-74-902,107149-11359
12904,5/11/2193,989-28-229-1404-4,,107149-71-3399,107149-11360
12905,5/11/2193,989-28-229-0197-6,0.1,107149-52-4310,107149-11361
12906,5/11/2193,989-28-229-6632-6,,107149-44-1424,107149-11362
12907,5/11/2193,989-28-229-7592-2,,107149-90-8837,107149-11363
12908,5/11/2193,989-28-229-9769-6,,107149-7-2423,107149-11364
12909,5/11/2193,989-28-229-1404-4,,107149-23-8295,107149-11365
12910,5/11/2193,989-28-229-3157-7,,107149-86-9593,107149-11366
12911,5/11/2193,989-28-229-9769-6,,107149-68-2524,107149-11367
12912,5/11/2193,989-28-229-1404-4,,107149-9-4766,107149-11368
12913,5/11/2193,989-28-79-71565-6,,107149-27-7793,107149-11369
12914,5/11/2193,989-28-79-23023-4,,107149-4-970,107149-11370
12915,5/11/2193,989-28-79-40897-8,,107149-66-4285,107149-11371
12916,5/11/2193,989-28-79-13801-1,,107149-76-7267,107149-11372
12917,5/11/2193,989-28-79-40897-8,,107149-15-2021,107149-11373
12918,5/11/2193,989-28-79-82339-9,,107149-54-6644,107149-11374
12919,5/11/2193,989-28-79-13801-1,,107149-87-6880,107149-11375
12920,5/11/2193,989-28-79-26824-4,,107149-15-6364,107149-11376
12921,5/11/2193,989-28-79-68089-3,0.05,107149-18-99,107149-11377
12922,5/11/2193,989-28-79-74374-1,,107149-91-9261,107149-11378
12923,5/11/2193,989-28-79-13801-1,,107149-73-7000,107149-11379
12924,5/11/2193,989-28-79-23023-4,,107149-80-7189,107149-11380
12925,5/11/2193,989-28-79-23023-4,,107149-23-9001,107149-11381
12926,5/11/2193,989-28-79-74374-1,,107149-48-511,107149-11382
12927,5/11/2193,989-28-79-23023-4,,107149-70-1281,107149-11383
12928,5/11/2193,989-28-79-13801-1,,107149-58-3756,107149-11384
12929,5/11/2193,989-28-79-26824-4,,107149-19-2242,107149-11385
12930,5/11/2193,989-28-79-26824-4,,107149-92-9495,107149-11386
12931,5/11/2193,989-28-79-74374-1,,107149-91-9260,107149-11387
12932,5/11/2193,989-28-79-23023-4,,107149-48-561,107149-11388
12933,5/11/2193,989-28-79-13801-1,0.13,107149-42-8446,107149-11389
12934,5/11/2193,989-28-79-74374-1,,107149-99-440,107149-11390
12935,5/11/2193,989-28-79-13801-1,,107149-76-6189,107149-11391
12936,5/11/2193,989-28-79-13801-1,,107149-69-9225,107149-11392
12937,5/11/2193,989-28-79-40897-8,,107149-61-2991,107149-11393
12938,5/11/2193,989-28-79-71565-6,,107149-23-943,107149-11394
12939,5/11/2193,989-28-79-74374-1,,107149-21-5548,107149-11395
12940,5/11/2193,989-28-79-23023-4,,107149-23-5850,107149-11396
12941,5/11/2193,989-28-79-23023-4,,107149-43-8917,107149-11397
12942,5/11/2193,989-28-79-13801-1,,107149-21-8775,107149-11398
12943,5/11/2193,989-28-79-74374-1,,107149-83-4807,107149-11399
12944,5/11/2193,989-28-79-13801-1,,107149-77-6930,107149-11400
12945,5/11/2193,989-28-79-13801-1,,107149-82-3579,107149-11401
12946,5/11/2193,989-28-79-91028-0,,107149-44-4327,107149-11402
12947,5/11/2193,989-28-79-13801-1,,107149-50-6108,107149-11403
12948,5/11/2193,989-28-79-40897-8,,107149-59-8110,107149-11404
12949,5/11/2193,989-28-79-26824-4,,107149-90-7107,107149-11405
12950,5/11/2193,989-28-79-74374-1,,107149-31-7591,107149-11406
12951,5/11/2193,989-28-79-13801-1,,107149-35-8971,107149-11407
12952,5/11/2193,989-28-79-13801-1,,107149-76-6986,107149-11408
12953,5/11/2193,989-28-79-55752-2,,107149-72-9869,107149-11409
12954,5/11/2193,989-28-79-23023-4,,107149-15-7605,107149-11410
12955,5/11/2193,989-28-79-74374-1,,107149-53-8052,107149-11411
12956,5/11/2193,989-28-79-26824-4,,107149-51-6799,107149-11412
12957,5/11/2193,989-28-79-74374-1,,107149-14-1798,107149-11413
12958,5/11/2193,989-28-79-40897-8,,107149-18-495,107149-11414
12959,5/11/2193,989-28-79-13801-1,,107149-33-6467,107149-11415
12960,5/11/2193,989-28-79-23023-4,,107149-65-6081,107149-11416
12961,5/11/2193,989-28-79-13801-1,,107149-56-2277,107149-11417
12962,5/11/2193,989-28-79-55752-2,,107149-13-757,107149-11418
12963,5/11/2193,989-28-79-91028-0,,107149-8-553,107149-11419
12964,5/11/2193,989-28-79-13801-1,,107149-39-76,107149-11420
12965,5/11/2193,989-28-79-26824-4,,107149-21-7631,107149-11421
12966,5/11/2193,989-28-79-03683-6,,107149-57-9790,107149-11422
12967,5/11/2193,989-28-3705-492-6,,107149-36-7046,107149-11423
12968,5/11/2193,989-28-3705-492-6,,107149-72-4252,107149-11424
12969,5/11/2193,989-28-3705-492-6,,107149-31-4476,107149-11425
12970,5/11/2193,989-28-3705-222-9,,107149-89-6532,107149-11426
12971,5/11/2193,989-28-3705-222-9,,107149-82-9024,107149-11427
12972,5/11/2193,989-28-3705-492-6,,107149-77-140,107149-11428
12973,5/11/2193,989-28-3705-222-9,,107149-26-2476,107149-11429
12974,5/11/2193,989-28-3705-492-6,,107149-33-6888,107149-11430
12975,5/11/2193,989-28-3705-222-9,,107149-61-7024,107149-11431
12976,5/11/2193,989-28-3705-592-3,,107149-28-3949,107149-11432
12977,5/11/2193,989-28-3705-649-4,,107149-28-6091,107149-11432
12978,5/11/2193,989-28-3705-007-2,,107149-38-7944,107149-11433
12979,5/11/2193,989-28-3705-987-7,,107149-62-605,107149-11433
12980,5/11/2193,989-28-79-69807-2,,107149-1-8952,107149-11434
12981,5/11/2193,989-28-79-32105-5,,107149-24-6971,107149-11434
12982,5/11/2193,989-28-79-30536-9,,107149-92-4922,107149-11435
12983,5/11/2193,989-28-79-61125-5,,107149-99-2881,107149-11435
12984,5/11/2193,989-28-79-13801-1,,107149-14-8788,107149-11436
12985,5/11/2193,989-28-79-69807-2,,107149-58-3865,107149-11436
12986,5/11/2193,989-28-79-82749-6,,107149-84-9929,107149-11437
12987,5/11/2193,989-28-79-13871-4,,107149-97-2995,107149-11437
12988,5/11/2193,989-28-654-6033-1,,107149-55-1968,107149-11438
12989,5/11/2193,989-28-654-2620-7,,107149-69-5830,107149-11438
12990,5/11/2193,989-28-229-7592-2,,107149-35-6235,107149-11439
12991,5/11/2193,989-28-229-6632-6,,107149-55-7438,107149-11439
12992,5/11/2193,989-28-79-23023-4,,107149-5-711,107149-11440
12993,5/11/2193,989-28-229-7592-2,,107149-88-7237,107149-11440
12994,5/11/2193,989-28-79-32105-5,,107149-62-4385,107149-11441
12995,5/11/2193,989-28-79-13801-1,,107149-7-1847,107149-11441
12996,5/11/2193,989-28-79-40897-8,,107149-20-2163,107149-11442
12997,5/11/2193,989-28-79-74374-1,,107149-21-3653,107149-11442
12998,5/11/2193,989-28-79-74374-1,,107149-29-5,107149-11443
12999,5/11/2193,989-28-79-23023-4,,107149-33-4753,107149-11443
13000,5/11/2193,989-28-79-74374-1,,107149-47-1499,107149-11444
13001,5/11/2193,989-28-79-23023-4,,107149-47-7312,107149-11444
13002,5/11/2193,989-28-79-23023-4,,107149-49-8109,107149-11445
13003,5/11/2193,989-28-79-91028-0,,107149-70-5668,107149-11445
13004,5/11/2193,989-28-3705-222-9,,107149-40-643,107149-11446
13005,5/11/2193,989-28-79-71565-6,,107149-79-6762,107149-11446
13006,5/11/2193,989-28-79-69807-2,,107149-18-6888,107149-11447
13007,5/11/2193,989-28-79-82125-8,,107149-40-774,107149-11447
13008,5/11/2193,989-28-79-74374-1,,107149-88-8446,107149-11447
13009,5/11/2193,989-28-3705-222-9,,107149-55-6634,107149-11448
13010,5/11/2193,989-28-3705-607-4,,107149-71-210,107149-11448
13011,5/11/2193,989-28-79-91028-0,,107149-33-1864,107149-11449
13012,5/11/2193,989-28-79-69807-2,,107149-93-7708,107149-11449
13013,5/11/2193,989-28-79-13871-4,,107149-97-2994,107149-11449
13014,5/11/2193,989-28-229-7592-2,,107149-30-5260,107149-11450
13015,5/11/2193,989-28-79-71565-6,,107149-36-6498,107149-11450
13016,5/11/2193,989-28-79-23023-4,,107149-50-7012,107149-11450
13017,5/11/2193,989-28-79-13871-4,,107149-34-3662,107149-11451
13018,5/11/2193,989-28-79-71565-6,,107149-90-6414,107149-11451
13019,5/11/2193,989-28-79-45675-7,,107149-97-1796,107149-11451
13020,5/11/2193,989-28-79-26824-4,,107149-99-7387,107149-11451
13021,5/11/2193,989-28-229-3157-7,,107149-20-6990,107149-11452
13022,5/11/2193,989-28-229-5891-8,,107149-46-9006,107149-11452
13023,5/11/2193,989-28-229-9769-6,,107149-93-5843,107149-11452
13024,5/11/2193,989-28-79-13801-1,,107149-99-4108,107149-11452
13025,5/12/2193,989-28-3705-583-1,,107150-33-4788,107150-11453
13026,5/12/2193,989-28-3705-007-2,,107150-10-8402,107150-11454
13027,5/12/2193,989-28-3705-007-2,,107150-64-5692,107150-11455
13028,5/12/2193,989-28-3705-007-2,,107150-54-2819,107150-11456
13029,5/12/2193,989-28-3705-007-2,,107150-41-7756,107150-11457
13030,5/12/2193,989-28-3705-007-2,,107150-87-6911,107150-11458
13031,5/12/2193,989-28-3705-007-2,,107150-91-9215,107150-11459
13032,5/12/2193,989-28-3705-649-4,,107150-19-1087,107150-11460
13033,5/12/2193,989-28-3705-649-4,,107150-81-2073,107150-11461
13034,5/12/2193,989-28-3705-966-2,,107150-18-7607,107150-11462
13035,5/12/2193,989-28-3705-007-2,,107150-98-7093,107150-11463
13036,5/12/2193,989-28-3705-987-7,,107150-49-9733,107150-11464
