Sales_ID,Sale Date,ISBN,OrderID
19331,6/20/2193,989-28-654-0047-4,107189-17012
19332,6/20/2193,989-28-79-82125-8,107189-17013
19333,6/20/2193,989-28-3705-583-1,107189-17013
19334,6/20/2193,989-28-79-11297-4,107189-17013
19335,6/20/2193,989-28-79-23023-4,107189-17014
19336,6/20/2193,989-28-3705-583-1,107189-17014
19337,6/20/2193,989-28-79-13801-1,107189-17014
19338,6/20/2193,989-28-3705-987-7,107189-17014
19339,6/20/2193,989-28-3705-007-2,107189-17014
19340,6/20/2193,989-28-79-45675-7,107189-17015
19341,6/20/2193,989-28-229-6632-6,107189-17015
19342,6/20/2193,989-28-79-26824-4,107189-17015
19343,6/20/2193,989-28-79-71565-6,107189-17015
19344,6/21/2193,989-28-79-16826-1,107189-17040
19345,6/21/2193,989-28-3705-987-7,107190-17016
19346,6/21/2193,989-28-3705-987-7,107190-17017
19347,6/21/2193,989-28-3705-138-3,107190-17018
19348,6/21/2193,989-28-3705-007-2,107190-17019
19349,6/21/2193,989-28-3705-007-2,107190-17020
19350,6/21/2193,989-28-3705-054-6,107190-17021
19351,6/21/2193,989-28-3705-007-2,107190-17022
19352,6/21/2193,989-28-3705-007-2,107190-17023
19353,6/21/2193,989-28-3705-775-0,107190-17024
19354,6/21/2193,989-28-3705-007-2,107190-17025
19355,6/21/2193,989-28-3705-649-4,107190-17026
19356,6/21/2193,989-28-3705-007-2,107190-17027
19357,6/21/2193,989-28-3705-966-2,107190-17028
19358,6/21/2193,989-28-3705-583-1,107190-17029
19359,6/21/2193,989-28-3705-987-7,107190-17030
19360,6/21/2193,989-28-3705-987-7,107190-17031
19361,6/21/2193,989-28-3705-987-7,107190-17032
19362,6/21/2193,989-28-79-67891-3,107190-17033
19363,6/21/2193,989-28-79-45675-7,107190-17034
19364,6/21/2193,989-28-79-70597-8,107190-17035
19365,6/21/2193,989-28-79-87459-9,107190-17036
19366,6/21/2193,989-28-79-32105-5,107190-17037
19367,6/21/2193,989-28-79-64693-6,107190-17038
19368,6/21/2193,989-28-79-45675-7,107190-17039
19369,6/21/2193,989-28-79-32105-5,107190-17041
19370,6/21/2193,989-28-79-21991-8,107190-17042
19371,6/21/2193,989-28-79-45675-7,107190-17043
19372,6/21/2193,989-28-79-61125-5,107190-17044
19373,6/21/2193,989-28-79-18127-7,107190-17045
19374,6/21/2193,989-28-79-70597-8,107190-17046
19375,6/21/2193,989-28-79-45675-7,107190-17047
19376,6/21/2193,989-28-79-01991-4,107190-17048
19377,6/21/2193,989-28-79-45675-7,107190-17049
19378,6/21/2193,989-28-79-11297-4,107190-17050
19379,6/21/2193,989-28-654-5018-9,107190-17051
19380,6/21/2193,989-28-79-82125-8,107190-17052
19381,6/21/2193,989-28-79-69807-2,107190-17053
19382,6/21/2193,989-28-79-69807-2,107190-17054
19383,6/21/2193,989-28-79-13871-4,107190-17055
19384,6/21/2193,989-28-79-69807-2,107190-17056
19385,6/21/2193,989-28-79-13871-4,107190-17057
19386,6/21/2193,989-28-79-69807-2,107190-17058
19387,6/21/2193,989-28-79-05670-4,107190-17059
19388,6/21/2193,989-28-79-82749-6,107190-17060
19389,6/21/2193,989-28-79-05670-4,107190-17061
19390,6/21/2193,989-28-79-69807-2,107190-17062
19391,6/21/2193,989-28-79-69807-2,107190-17063
19392,6/21/2193,989-28-79-69807-2,107190-17064
19393,6/21/2193,989-28-79-13871-4,107190-17065
19394,6/21/2193,989-28-79-13871-4,107190-17066
19395,6/21/2193,989-28-79-69807-2,107190-17067
19396,6/21/2193,989-28-79-69807-2,107190-17068
19397,6/21/2193,989-28-79-13871-4,107190-17069
19398,6/21/2193,989-28-79-13871-4,107190-17070
19399,6/21/2193,989-28-79-13871-4,107190-17071
19400,6/21/2193,989-28-79-13871-4,107190-17072
19401,6/21/2193,989-28-79-05670-4,107190-17073
19402,6/21/2193,989-28-79-82125-8,107190-17074
19403,6/21/2193,989-28-79-13871-4,107190-17075
19404,6/21/2193,989-28-79-13871-4,107190-17076
19405,6/21/2193,989-28-79-13871-4,107190-17077
19406,6/21/2193,989-28-79-69807-2,107190-17078
19407,6/21/2193,989-28-79-69807-2,107190-17079
19408,6/21/2193,989-28-79-69807-2,107190-17080
19409,6/21/2193,989-28-79-05670-4,107190-17081
19410,6/21/2193,989-28-79-69807-2,107190-17082
19411,6/21/2193,989-28-654-0047-4,107190-17083
19412,6/21/2193,989-28-229-1404-4,107190-17084
19413,6/21/2193,989-28-229-7592-2,107190-17085
19414,6/21/2193,989-28-229-6632-6,107190-17086
19415,6/21/2193,989-28-229-7592-2,107190-17087
19416,6/21/2193,989-28-229-6632-6,107190-17088
19417,6/21/2193,989-28-229-7592-2,107190-17089
19418,6/21/2193,989-28-229-9769-6,107190-17090
19419,6/21/2193,989-28-229-6632-6,107190-17091
19420,6/21/2193,989-28-229-6632-6,107190-17092
19421,6/21/2193,989-28-229-1404-4,107190-17093
19422,6/21/2193,989-28-229-0197-6,107190-17094
19423,6/21/2193,989-28-229-6632-6,107190-17095
19424,6/21/2193,989-28-229-1404-4,107190-17096
19425,6/21/2193,989-28-229-9769-6,107190-17097
19426,6/21/2193,989-28-229-9769-6,107190-17098
19427,6/21/2193,989-28-229-5891-8,107190-17099
19428,6/21/2193,989-28-229-3157-7,107190-17100
19429,6/21/2193,989-28-229-5891-8,107190-17101
19430,6/21/2193,989-28-229-7592-2,107190-17102
19431,6/21/2193,989-28-229-9769-6,107190-17103
19432,6/21/2193,989-28-79-13801-1,107190-17104
19433,6/21/2193,989-28-79-23023-4,107190-17105
19434,6/21/2193,989-28-79-13801-1,107190-17106
19435,6/21/2193,989-28-79-68089-3,107190-17107
19436,6/21/2193,989-28-79-26824-4,107190-17108
19437,6/21/2193,989-28-79-13801-1,107190-17109
19438,6/21/2193,989-28-79-74374-1,107190-17110
19439,6/21/2193,989-28-79-26824-4,107190-17111
19440,6/21/2193,989-28-79-91028-0,107190-17112
19441,6/21/2193,989-28-79-40897-8,107190-17113
19442,6/21/2193,989-28-79-44730-4,107190-17114
19443,6/21/2193,989-28-79-74374-1,107190-17115
19444,6/21/2193,989-28-79-13801-1,107190-17116
19445,6/21/2193,989-28-79-40897-8,107190-17117
19446,6/21/2193,989-28-79-13801-1,107190-17118
19447,6/21/2193,989-28-79-13801-1,107190-17119
19448,6/21/2193,989-28-79-13801-1,107190-17120
19449,6/21/2193,989-28-79-71565-6,107190-17121
19450,6/21/2193,989-28-79-13801-1,107190-17122
19451,6/21/2193,989-28-79-74374-1,107190-17123
19452,6/21/2193,989-28-79-23023-4,107190-17124
19453,6/21/2193,989-28-79-23023-4,107190-17125
19454,6/21/2193,989-28-79-26824-4,107190-17126
19455,6/21/2193,989-28-79-36485-4,107190-17127
19456,6/21/2193,989-28-79-23023-4,107190-17128
19457,6/21/2193,989-28-79-91028-0,107190-17129
19458,6/21/2193,989-28-79-71565-6,107190-17130
19459,6/21/2193,989-28-79-43574-5,107190-17131
19460,6/21/2193,989-28-79-13801-1,107190-17132
19461,6/21/2193,989-28-79-23023-4,107190-17134
19462,6/21/2193,989-28-79-13801-1,107190-17135
19463,6/21/2193,989-28-79-71565-6,107190-17136
19464,6/21/2193,989-28-79-68089-3,107190-17137
19465,6/21/2193,989-28-79-74374-1,107190-17138
19466,6/21/2193,989-28-79-68089-3,107190-17139
19467,6/21/2193,989-28-79-55824-6,107190-17140
19468,6/21/2193,989-28-79-40897-8,107190-17141
19469,6/21/2193,989-28-79-26824-4,107190-17142
19470,6/21/2193,989-28-79-13801-1,107190-17143
19471,6/21/2193,989-28-79-23023-4,107190-17144
19472,6/21/2193,989-28-79-55752-2,107190-17145
19473,6/21/2193,989-28-79-82339-9,107190-17146
19474,6/21/2193,989-28-79-23023-4,107190-17147
19475,6/21/2193,989-28-79-74374-1,107190-17148
19476,6/21/2193,989-28-79-23023-4,107190-17149
19477,6/21/2193,989-28-79-13801-1,107190-17150
19478,6/21/2193,989-28-79-71565-6,107190-17151
19479,6/21/2193,989-28-79-40897-8,107190-17152
19480,6/21/2193,989-28-79-74374-1,107190-17153
19481,6/21/2193,989-28-79-40897-8,107190-17154
19482,6/21/2193,989-28-79-74374-1,107190-17155
19483,6/21/2193,989-28-79-74374-1,107190-17156
19484,6/21/2193,989-28-79-40897-8,107190-17157
19485,6/21/2193,989-28-79-36485-4,107190-17158
19486,6/21/2193,989-28-79-16808-7,107190-17159
19487,6/21/2193,989-28-3705-492-6,107190-17160
19488,6/21/2193,989-28-3705-222-9,107190-17161
19489,6/21/2193,989-28-3705-222-9,107190-17162
19490,6/21/2193,989-28-3705-222-9,107190-17163
19491,6/21/2193,989-28-3705-222-9,107190-17164
19492,6/21/2193,989-28-79-21991-8,107190-17165
19493,6/21/2193,989-28-3705-138-3,107190-17165
19494,6/21/2193,989-28-79-82749-6,107190-17166
19495,6/21/2193,989-28-654-5018-9,107190-17166
19496,6/21/2193,989-28-79-13871-4,107190-17167
19497,6/21/2193,989-28-79-05670-4,107190-17167
19498,6/21/2193,989-28-79-69807-2,107190-17168
19499,6/21/2193,989-28-79-13871-4,107190-17168
19500,6/21/2193,989-28-79-13871-4,107190-17169
19501,6/21/2193,989-28-229-3157-7,107190-17169
19502,6/21/2193,989-28-229-3157-7,107190-17170
19503,6/21/2193,989-28-229-7592-2,107190-17170
19504,6/21/2193,989-28-79-23023-4,107190-17171
19505,6/21/2193,989-28-229-6632-6,107190-17171
19506,6/21/2193,989-28-79-23023-4,107190-17172
19507,6/21/2193,989-28-79-13801-1,107190-17172
19508,6/21/2193,989-28-79-13801-1,107190-17173
19509,6/21/2193,989-28-79-82339-9,107190-17173
19510,6/21/2193,989-28-79-13801-1,107190-17174
19511,6/21/2193,989-28-79-13801-1,107190-17174
19512,6/21/2193,989-28-3705-222-9,107190-17175
19513,6/21/2193,989-28-3705-492-6,107190-17175
19514,6/21/2193,989-28-229-9769-6,107190-17176
19515,6/21/2193,989-28-654-0127-3,107190-17176
19516,6/21/2193,989-28-79-22871-2,107190-17176
19517,6/21/2193,989-28-79-13871-4,107190-17177
19518,6/21/2193,989-28-79-13801-1,107190-17177
19519,6/21/2193,989-28-79-23023-4,107190-17177
19520,6/21/2193,989-28-3705-222-9,107190-17178
19521,6/21/2193,989-28-79-13801-1,107190-17178
19522,6/21/2193,989-28-79-13871-4,107190-17178
19523,6/21/2193,989-28-79-74374-1,107190-17179
19524,6/21/2193,989-28-79-03683-6,107190-17179
19525,6/21/2193,989-28-3705-007-2,107190-17179
19526,6/21/2193,989-28-79-45675-7,107190-17180
19527,6/21/2193,989-28-3705-222-9,107190-17180
19528,6/21/2193,989-28-79-91028-0,107190-17180
19529,6/21/2193,989-28-79-13801-1,107190-17180
19530,6/22/2193,989-28-79-16826-1,107190-17221
19531,6/22/2193,989-28-3705-987-7,107191-17181
19532,6/22/2193,989-28-3705-007-2,107191-17182
19533,6/22/2193,989-28-3705-987-7,107191-17183
19534,6/22/2193,989-28-3705-152-9,107191-17184
19535,6/22/2193,989-28-3705-987-7,107191-17185
19536,6/22/2193,989-28-3705-966-2,107191-17186
19537,6/22/2193,989-28-3705-138-3,107191-17187
19538,6/22/2193,989-28-3705-583-1,107191-17188
19539,6/22/2193,989-28-3705-054-6,107191-17189
19540,6/22/2193,989-28-3705-007-2,107191-17190
19541,6/22/2193,989-28-3705-369-1,107191-17191
19542,6/22/2193,989-28-3705-649-4,107191-17192
19543,6/22/2193,989-28-3705-007-2,107191-17193
19544,6/22/2193,989-28-3705-007-2,107191-17194
19545,6/22/2193,989-28-3705-152-9,107191-17195
19546,6/22/2193,989-28-3705-583-1,107191-17196
19547,6/22/2193,989-28-3705-007-2,107191-17197
19548,6/22/2193,989-28-3705-966-2,107191-17198
19549,6/22/2193,989-28-3705-987-7,107191-17199
19550,6/22/2193,989-28-3705-583-1,107191-17200
19551,6/22/2193,989-28-3705-649-4,107191-17201
19552,6/22/2193,989-28-3705-054-6,107191-17202
19553,6/22/2193,989-28-3705-007-2,107191-17203
19554,6/22/2193,989-28-3705-987-7,107191-17204
19555,6/22/2193,989-28-3705-987-7,107191-17205
19556,6/22/2193,989-28-79-45675-7,107191-17206
19557,6/22/2193,989-28-79-67891-3,107191-17207
19558,6/22/2193,989-28-79-45675-7,107191-17208
19559,6/22/2193,989-28-79-07610-8,107191-17209
19560,6/22/2193,989-28-79-45675-7,107191-17210
19561,6/22/2193,989-28-79-86624-2,107191-17211
19562,6/22/2193,989-28-79-22871-2,107191-17212
19563,6/22/2193,989-28-79-61125-5,107191-17213
19564,6/22/2193,989-28-79-30536-9,107191-17214
19565,6/22/2193,989-28-79-45675-7,107191-17215
19566,6/22/2193,989-28-79-11297-4,107191-17216
19567,6/22/2193,989-28-79-45675-7,107191-17217
19568,6/22/2193,989-28-79-27078-0,107191-17218
19569,6/22/2193,989-28-79-67891-3,107191-17219
19570,6/22/2193,989-28-79-86624-2,107191-17220
19571,6/22/2193,989-28-79-01991-4,107191-17222
19572,6/22/2193,989-28-79-22871-2,107191-17223
19573,6/22/2193,989-28-79-21991-8,107191-17224
19574,6/22/2193,989-28-79-11297-4,107191-17225
19575,6/22/2193,989-28-79-45675-7,107191-17226
19576,6/22/2193,989-28-79-69807-2,107191-17227
19577,6/22/2193,989-28-79-69807-2,107191-17228
19578,6/22/2193,989-28-79-69807-2,107191-17229
19579,6/22/2193,989-28-79-82749-6,107191-17230
19580,6/22/2193,989-28-79-69807-2,107191-17231
19581,6/22/2193,989-28-79-69807-2,107191-17232
19582,6/22/2193,989-28-79-69807-2,107191-17233
19583,6/22/2193,989-28-79-69807-2,107191-17234
19584,6/22/2193,989-28-79-69807-2,107191-17235
19585,6/22/2193,989-28-79-69807-2,107191-17236
19586,6/22/2193,989-28-79-69807-2,107191-17237
19587,6/22/2193,989-28-79-82749-6,107191-17238
19588,6/22/2193,989-28-79-82749-6,107191-17239
19589,6/22/2193,989-28-79-13871-4,107191-17240
19590,6/22/2193,989-28-79-13871-4,107191-17241
19591,6/22/2193,989-28-79-69807-2,107191-17242
19592,6/22/2193,989-28-79-13871-4,107191-17243
19593,6/22/2193,989-28-79-82749-6,107191-17244
19594,6/22/2193,989-28-79-69807-2,107191-17245
19595,6/22/2193,989-28-79-69807-2,107191-17246
19596,6/22/2193,989-28-79-69807-2,107191-17247
19597,6/22/2193,989-28-79-82749-6,107191-17248
19598,6/22/2193,989-28-79-69807-2,107191-17249
19599,6/22/2193,989-28-79-69807-2,107191-17250
19600,6/22/2193,989-28-79-69807-2,107191-17251
19601,6/22/2193,989-28-79-82749-6,107191-17252
19602,6/22/2193,989-28-79-69807-2,107191-17253
19603,6/22/2193,989-28-79-69807-2,107191-17254
19604,6/22/2193,989-28-79-05670-4,107191-17255
19605,6/22/2193,989-28-79-69807-2,107191-17256
19606,6/22/2193,989-28-79-69807-2,107191-17257
19607,6/22/2193,989-28-79-82125-8,107191-17258
19608,6/22/2193,989-28-79-13871-4,107191-17259
19609,6/22/2193,989-28-79-82125-8,107191-17260
19610,6/22/2193,989-28-79-69807-2,107191-17261
19611,6/22/2193,989-28-79-69807-2,107191-17262
19612,6/22/2193,989-28-79-69807-2,107191-17263
19613,6/22/2193,989-28-79-05670-4,107191-17264
19614,6/22/2193,989-28-229-5891-8,107191-17265
19615,6/22/2193,989-28-229-9769-6,107191-17266
19616,6/22/2193,989-28-229-1404-4,107191-17267
19617,6/22/2193,989-28-229-6632-6,107191-17268
19618,6/22/2193,989-28-229-6632-6,107191-17269
19619,6/22/2193,989-28-229-9769-6,107191-17270
19620,6/22/2193,989-28-229-3157-7,107191-17271
19621,6/22/2193,989-28-229-1404-4,107191-17272
19622,6/22/2193,989-28-229-1404-4,107191-17273
19623,6/22/2193,989-28-229-6632-6,107191-17274
19624,6/22/2193,989-28-229-1404-4,107191-17275
19625,6/22/2193,989-28-229-7592-2,107191-17276
19626,6/22/2193,989-28-229-5891-8,107191-17277
19627,6/22/2193,989-28-229-7592-2,107191-17278
19628,6/22/2193,989-28-229-6632-6,107191-17279
19629,6/22/2193,989-28-229-1404-4,107191-17280
19630,6/22/2193,989-28-79-74374-1,107191-17281
19631,6/22/2193,989-28-79-26824-4,107191-17282
19632,6/22/2193,989-28-79-23023-4,107191-17283
19633,6/22/2193,989-28-79-13801-1,107191-17284
19634,6/22/2193,989-28-79-13801-1,107191-17285
19635,6/22/2193,989-28-79-68089-3,107191-17286
19636,6/22/2193,989-28-79-74374-1,107191-17287
19637,6/22/2193,989-28-79-23023-4,107191-17288
19638,6/22/2193,989-28-79-91028-0,107191-17289
19639,6/22/2193,989-28-79-23023-4,107191-17290
19640,6/22/2193,989-28-79-91028-0,107191-17291
19641,6/22/2193,989-28-79-13801-1,107191-17292
19642,6/22/2193,989-28-79-74374-1,107191-17293
19643,6/22/2193,989-28-79-36485-4,107191-17294
19644,6/22/2193,989-28-79-68089-3,107191-17295
19645,6/22/2193,989-28-79-40897-8,107191-17296
19646,6/22/2193,989-28-79-68089-3,107191-17297
19647,6/22/2193,989-28-79-26824-4,107191-17298
19648,6/22/2193,989-28-79-13801-1,107191-17299
19649,6/22/2193,989-28-79-68089-3,107191-17300
19650,6/22/2193,989-28-79-23023-4,107191-17301
19651,6/22/2193,989-28-79-91028-0,107191-17302
19652,6/22/2193,989-28-79-51397-9,107191-17303
19653,6/22/2193,989-28-79-74374-1,107191-17304
19654,6/22/2193,989-28-79-23023-4,107191-17305
19655,6/22/2193,989-28-79-74374-1,107191-17306
19656,6/22/2193,989-28-79-13801-1,107191-17307
19657,6/22/2193,989-28-79-68089-3,107191-17309
19658,6/22/2193,989-28-79-74374-1,107191-17310
19659,6/22/2193,989-28-79-68089-3,107191-17311
19660,6/22/2193,989-28-79-23023-4,107191-17312
19661,6/22/2193,989-28-79-23023-4,107191-17313
19662,6/22/2193,989-28-79-74374-1,107191-17314
19663,6/22/2193,989-28-79-55824-6,107191-17315
19664,6/22/2193,989-28-79-68089-3,107191-17316
19665,6/22/2193,989-28-79-74374-1,107191-17317
19666,6/22/2193,989-28-79-13801-1,107191-17318
19667,6/22/2193,989-28-79-74374-1,107191-17319
19668,6/22/2193,989-28-79-68089-3,107191-17320
19669,6/22/2193,989-28-79-23023-4,107191-17321
19670,6/22/2193,989-28-79-74374-1,107191-17322
19671,6/22/2193,989-28-79-36485-4,107191-17323
19672,6/22/2193,989-28-79-74374-1,107191-17324
19673,6/22/2193,989-28-79-71565-6,107191-17325
19674,6/22/2193,989-28-79-74374-1,107191-17326
19675,6/22/2193,989-28-79-13801-1,107191-17327
19676,6/22/2193,989-28-79-74374-1,107191-17328
19677,6/22/2193,989-28-79-13801-1,107191-17329
19678,6/22/2193,989-28-79-13801-1,107191-17330
19679,6/22/2193,989-28-79-23023-4,107191-17331
19680,6/22/2193,989-28-79-13801-1,107191-17332
19681,6/22/2193,989-28-79-23023-4,107191-17333
19682,6/22/2193,989-28-79-74374-1,107191-17334
19683,6/22/2193,989-28-79-13801-1,107191-17335
19684,6/22/2193,989-28-79-23023-4,107191-17336
19685,6/22/2193,989-28-79-40897-8,107191-17337
19686,6/22/2193,989-28-79-13801-1,107191-17338
19687,6/22/2193,989-28-79-74374-1,107191-17339
19688,6/22/2193,989-28-79-23023-4,107191-17340
19689,6/22/2193,989-28-79-23023-4,107191-17341
19690,6/22/2193,989-28-79-91028-0,107191-17342
19691,6/22/2193,989-28-79-68089-3,107191-17343
19692,6/22/2193,989-28-79-74374-1,107191-17344
19693,6/22/2193,989-28-79-71565-6,107191-17345
19694,6/22/2193,989-28-79-23023-4,107191-17346
19695,6/22/2193,989-28-79-55824-6,107191-17347
19696,6/22/2193,989-28-79-13801-1,107191-17348
19697,6/22/2193,989-28-3705-222-9,107191-17349
19698,6/22/2193,989-28-3705-492-6,107191-17350
19699,6/22/2193,989-28-3705-492-6,107191-17351
19700,6/22/2193,989-28-3705-492-6,107191-17352
19701,6/22/2193,989-28-3705-492-6,107191-17353
19702,6/22/2193,989-28-3705-222-9,107191-17354
19703,6/22/2193,989-28-3705-222-9,107191-17355
19704,6/22/2193,989-28-3705-222-9,107191-17356
19705,6/22/2193,989-28-3705-492-6,107191-17357
19706,6/22/2193,989-28-3705-222-9,107191-17358
19707,6/22/2193,989-28-3705-492-6,107191-17359
19708,6/22/2193,989-28-3705-222-9,107191-17360
19709,6/22/2193,989-28-79-03683-6,107191-17361
19710,6/22/2193,989-28-3705-492-6,107191-17362
19711,6/22/2193,989-28-79-23015-9,107191-17363
19712,6/22/2193,989-28-79-71565-6,107191-17364
19713,6/22/2193,989-28-3705-583-1,107191-17365
19714,6/22/2193,989-28-3705-987-7,107191-17365
19715,6/22/2193,989-28-79-16826-1,107191-17366
19716,6/22/2193,989-28-79-45675-7,107191-17366
19717,6/22/2193,989-28-79-11297-4,107191-17367
19718,6/22/2193,989-28-79-32105-5,107191-17367
19719,6/22/2193,989-28-79-13871-4,107191-17368
19720,6/22/2193,989-28-79-21991-8,107191-17368
19721,6/22/2193,989-28-79-69807-2,107191-17369
19722,6/22/2193,989-28-79-69807-2,107191-17369
19723,6/22/2193,989-28-229-1404-4,107191-17370
19724,6/22/2193,989-28-654-0047-4,107191-17370
19725,6/22/2193,989-28-229-6632-6,107191-17371
19726,6/22/2193,989-28-229-9769-6,107191-17371
19727,6/22/2193,989-28-229-0197-6,107191-17372
19728,6/22/2193,989-28-79-91028-0,107191-17372
19729,6/22/2193,989-28-79-91028-0,107191-17373
19730,6/22/2193,989-28-79-71565-6,107191-17373
19731,6/22/2193,989-28-79-13801-1,107191-17374
19732,6/22/2193,989-28-79-13801-1,107191-17374
19733,6/22/2193,989-28-79-13801-1,107191-17375
19734,6/22/2193,989-28-79-23023-4,107191-17375
19735,6/22/2193,989-28-79-26824-4,107191-17376
19736,6/22/2193,989-28-79-23023-4,107191-17376
19737,6/22/2193,989-28-79-13801-1,107191-17377
19738,6/22/2193,989-28-79-23023-4,107191-17377
19739,6/22/2193,989-28-79-13801-1,107191-17378
19740,6/22/2193,989-28-79-23023-4,107191-17378
19741,6/22/2193,989-28-79-40897-8,107191-17379
19742,6/22/2193,989-28-79-71565-6,107191-17379
19743,6/22/2193,989-28-79-13801-1,107191-17380
19744,6/22/2193,989-28-3705-492-6,107191-17380
19745,6/22/2193,989-28-3705-007-2,107191-17381
19746,6/22/2193,989-28-79-13801-1,107191-17381
19747,6/22/2193,989-28-79-13801-1,107191-17381
19748,6/22/2193,989-28-79-23023-4,107191-17381
19749,6/22/2193,989-28-79-26824-4,107191-17381
19750,6/22/2193,989-28-3705-987-7,107191-17381
19751,6/22/2193,989-28-3705-007-2,107191-17382
19752,6/22/2193,989-28-79-45675-7,107191-17382
19753,6/22/2193,989-28-79-13801-1,107191-17382
19754,6/22/2193,989-28-79-26824-4,107191-17382
19755,6/22/2193,989-28-79-16826-1,107191-17382
19756,6/22/2193,989-28-79-23023-4,107191-17382
19757,6/22/2193,989-28-79-74374-1,107191-17382
19758,6/22/2193,989-28-79-69807-2,107191-17383
19759,6/22/2193,989-28-3705-592-3,107191-17383
19760,6/22/2193,989-28-79-13801-1,107191-17383
19761,6/22/2193,989-28-229-1404-4,107191-17383
19762,6/22/2193,989-28-79-13871-4,107191-17383
19763,6/22/2193,989-28-79-69807-2,107191-17384
19764,6/22/2193,989-28-229-7592-2,107191-17384
19765,6/22/2193,989-28-229-1404-4,107191-17384
19766,6/23/2193,989-28-79-16826-1,107191-17432
19767,6/23/2193,989-28-3705-136-9,107192-17385
19768,6/23/2193,989-28-3705-007-2,107192-17386
19769,6/23/2193,989-28-3705-007-2,107192-17387
19770,6/23/2193,989-28-3705-007-2,107192-17388
19771,6/23/2193,989-28-3705-987-7,107192-17389
